# Region type : patch heater_to_fins
# Faces  :    64
# Area   :    1.000000e-04
# Time        	areaAverage(T)
968           	5.257583e+02
969           	5.257585e+02
970           	5.257586e+02
971           	5.257588e+02
972           	5.257590e+02
973           	5.257591e+02
974           	5.257593e+02
975           	5.257595e+02
976           	5.257597e+02
977           	5.257598e+02
978           	5.257600e+02
979           	5.257602e+02
980           	5.257603e+02
981           	5.257605e+02
982           	5.257607e+02
983           	5.257608e+02
984           	5.257610e+02
985           	5.257612e+02
986           	5.257613e+02
987           	5.257615e+02
988           	5.257617e+02
989           	5.257618e+02
990           	5.257620e+02
991           	5.257622e+02
992           	5.257623e+02
993           	5.257625e+02
994           	5.257627e+02
995           	5.257628e+02
996           	5.257630e+02
997           	5.257632e+02
998           	5.257633e+02
999           	5.257635e+02
1000          	5.257637e+02
1001          	5.257638e+02
1002          	5.257640e+02
1003          	5.257642e+02
1004          	5.257643e+02
1005          	5.257645e+02
1006          	5.257647e+02
1007          	5.257648e+02
1008          	5.257650e+02
1009          	5.257651e+02
1010          	5.257653e+02
1011          	5.257655e+02
1012          	5.257656e+02
1013          	5.257658e+02
1014          	5.257660e+02
1015          	5.257661e+02
1016          	5.257663e+02
1017          	5.257665e+02
1018          	5.257666e+02
1019          	5.257668e+02
1020          	5.257670e+02
1021          	5.257671e+02
1022          	5.257673e+02
1023          	5.257675e+02
1024          	5.257676e+02
1025          	5.257678e+02
1026          	5.257680e+02
1027          	5.257681e+02
1028          	5.257683e+02
1029          	5.257685e+02
1030          	5.257686e+02
1031          	5.257688e+02
1032          	5.257690e+02
1033          	5.257691e+02
1034          	5.257693e+02
1035          	5.257695e+02
1036          	5.257696e+02
1037          	5.257698e+02
1038          	5.257700e+02
1039          	5.257701e+02
1040          	5.257703e+02
1041          	5.257705e+02
1042          	5.257706e+02
1043          	5.257708e+02
1044          	5.257710e+02
1045          	5.257712e+02
1046          	5.257713e+02
1047          	5.257715e+02
1048          	5.257717e+02
1049          	5.257718e+02
1050          	5.257720e+02
1051          	5.257722e+02
1052          	5.257723e+02
1053          	5.257725e+02
1054          	5.257727e+02
1055          	5.257729e+02
1056          	5.257730e+02
1057          	5.257732e+02
1058          	5.257734e+02
1059          	5.257735e+02
1060          	5.257737e+02
1061          	5.257739e+02
1062          	5.257740e+02
1063          	5.257742e+02
1064          	5.257744e+02
1065          	5.257746e+02
1066          	5.257747e+02
1067          	5.257749e+02
1068          	5.257751e+02
1069          	5.257752e+02
1070          	5.257754e+02
1071          	5.257756e+02
1072          	5.257758e+02
1073          	5.257759e+02
1074          	5.257761e+02
1075          	5.257763e+02
1076          	5.257764e+02
1077          	5.257766e+02
1078          	5.257768e+02
1079          	5.257769e+02
1080          	5.257771e+02
1081          	5.257773e+02
1082          	5.257775e+02
1083          	5.257776e+02
1084          	5.257778e+02
1085          	5.257780e+02
1086          	5.257781e+02
1087          	5.257783e+02
1088          	5.257785e+02
1089          	5.257787e+02
1090          	5.257788e+02
1091          	5.257790e+02
1092          	5.257792e+02
1093          	5.257793e+02
1094          	5.257795e+02
1095          	5.257797e+02
1096          	5.257799e+02
1097          	5.257800e+02
1098          	5.257802e+02
1099          	5.257804e+02
1100          	5.257805e+02
1101          	5.257807e+02
1102          	5.257809e+02
1103          	5.257811e+02
1104          	5.257812e+02
1105          	5.257814e+02
1106          	5.257816e+02
1107          	5.257817e+02
1108          	5.257819e+02
1109          	5.257821e+02
1110          	5.257822e+02
1111          	5.257824e+02
1112          	5.257826e+02
1113          	5.257827e+02
1114          	5.257829e+02
1115          	5.257831e+02
1116          	5.257832e+02
1117          	5.257834e+02
1118          	5.257835e+02
1119          	5.257837e+02
1120          	5.257839e+02
1121          	5.257840e+02
1122          	5.257842e+02
1123          	5.257844e+02
1124          	5.257845e+02
1125          	5.257847e+02
1126          	5.257849e+02
1127          	5.257850e+02
1128          	5.257852e+02
1129          	5.257853e+02
1130          	5.257855e+02
1131          	5.257857e+02
1132          	5.257858e+02
1133          	5.257860e+02
1134          	5.257862e+02
1135          	5.257863e+02
1136          	5.257865e+02
1137          	5.257867e+02
1138          	5.257868e+02
1139          	5.257870e+02
1140          	5.257872e+02
1141          	5.257873e+02
1142          	5.257875e+02
1143          	5.257877e+02
1144          	5.257878e+02
1145          	5.257880e+02
1146          	5.257882e+02
1147          	5.257883e+02
1148          	5.257885e+02
1149          	5.257887e+02
1150          	5.257889e+02
1151          	5.257890e+02
1152          	5.257892e+02
1153          	5.257894e+02
1154          	5.257896e+02
1155          	5.257898e+02
1156          	5.257899e+02
1157          	5.257901e+02
1158          	5.257903e+02
1159          	5.257905e+02
1160          	5.257907e+02
1161          	5.257909e+02
1162          	5.257911e+02
1163          	5.257913e+02
1164          	5.257915e+02
1165          	5.257917e+02
1166          	5.257919e+02
1167          	5.257921e+02
1168          	5.257923e+02
1169          	5.257925e+02
1170          	5.257927e+02
1171          	5.257930e+02
1172          	5.257932e+02
1173          	5.257934e+02
1174          	5.257936e+02
1175          	5.257938e+02
1176          	5.257941e+02
1177          	5.257943e+02
1178          	5.257945e+02
1179          	5.257948e+02
1180          	5.257950e+02
1181          	5.257952e+02
1182          	5.257955e+02
1183          	5.257957e+02
1184          	5.257959e+02
1185          	5.257962e+02
1186          	5.257964e+02
1187          	5.257966e+02
1188          	5.257969e+02
1189          	5.257971e+02
1190          	5.257974e+02
1191          	5.257976e+02
1192          	5.257978e+02
1193          	5.257981e+02
1194          	5.257983e+02
1195          	5.257985e+02
1196          	5.257988e+02
1197          	5.257990e+02
1198          	5.257993e+02
1199          	5.257995e+02
1200          	5.257997e+02
1201          	5.258000e+02
1202          	5.258002e+02
1203          	5.258005e+02
1204          	5.258007e+02
1205          	5.258009e+02
1206          	5.258012e+02
1207          	5.258014e+02
1208          	5.258016e+02
1209          	5.258019e+02
1210          	5.258021e+02
1211          	5.258024e+02
1212          	5.258026e+02
1213          	5.258028e+02
1214          	5.258031e+02
1215          	5.258033e+02
1216          	5.258035e+02
1217          	5.258038e+02
1218          	5.258040e+02
1219          	5.258042e+02
1220          	5.258044e+02
1221          	5.258047e+02
1222          	5.258049e+02
1223          	5.258051e+02
1224          	5.258054e+02
1225          	5.258056e+02
1226          	5.258058e+02
1227          	5.258060e+02
1228          	5.258063e+02
1229          	5.258065e+02
1230          	5.258067e+02
1231          	5.258069e+02
1232          	5.258072e+02
1233          	5.258074e+02
1234          	5.258076e+02
1235          	5.258078e+02
