# Region      : all 
# Cells       : 3143
# Volume      : 4.102922e-06
# Time        	volAverage(T)
568           	5.080447e+02
569           	5.080487e+02
570           	5.080527e+02
571           	5.080566e+02
572           	5.080605e+02
573           	5.080644e+02
574           	5.080682e+02
575           	5.080720e+02
576           	5.080757e+02
577           	5.080794e+02
578           	5.080830e+02
579           	5.080866e+02
580           	5.080902e+02
581           	5.080937e+02
582           	5.080972e+02
583           	5.081006e+02
584           	5.081041e+02
585           	5.081074e+02
586           	5.081108e+02
587           	5.081140e+02
588           	5.081173e+02
589           	5.081205e+02
590           	5.081237e+02
591           	5.081268e+02
592           	5.081299e+02
593           	5.081329e+02
594           	5.081359e+02
595           	5.081389e+02
596           	5.081418e+02
597           	5.081446e+02
598           	5.081474e+02
599           	5.081502e+02
600           	5.081529e+02
601           	5.081556e+02
602           	5.081582e+02
603           	5.081608e+02
604           	5.081634e+02
605           	5.081659e+02
606           	5.081683e+02
607           	5.081707e+02
608           	5.081730e+02
609           	5.081753e+02
610           	5.081775e+02
611           	5.081797e+02
612           	5.081819e+02
613           	5.081839e+02
614           	5.081860e+02
615           	5.081874e+02
616           	5.081895e+02
617           	5.081914e+02
618           	5.081933e+02
619           	5.081952e+02
620           	5.081969e+02
621           	5.081982e+02
622           	5.081999e+02
623           	5.082016e+02
624           	5.082032e+02
625           	5.082048e+02
626           	5.082063e+02
627           	5.082074e+02
628           	5.082089e+02
629           	5.082104e+02
630           	5.082118e+02
631           	5.082131e+02
632           	5.082145e+02
633           	5.082157e+02
634           	5.082167e+02
635           	5.082179e+02
636           	5.082192e+02
637           	5.082203e+02
638           	5.082215e+02
639           	5.082226e+02
640           	5.082236e+02
641           	5.082247e+02
642           	5.082257e+02
643           	5.082267e+02
644           	5.082274e+02
645           	5.082285e+02
646           	5.082294e+02
647           	5.082304e+02
648           	5.082313e+02
649           	5.082322e+02
650           	5.082331e+02
651           	5.082340e+02
652           	5.082349e+02
653           	5.082358e+02
654           	5.082366e+02
655           	5.082375e+02
656           	5.082383e+02
657           	5.082391e+02
658           	5.082400e+02
659           	5.082408e+02
660           	5.082416e+02
661           	5.082424e+02
662           	5.082433e+02
663           	5.082441e+02
664           	5.082449e+02
665           	5.082458e+02
666           	5.082466e+02
667           	5.082474e+02
668           	5.082483e+02
669           	5.082492e+02
670           	5.082500e+02
671           	5.082509e+02
672           	5.082518e+02
673           	5.082527e+02
674           	5.082536e+02
675           	5.082545e+02
676           	5.082554e+02
677           	5.082563e+02
678           	5.082572e+02
679           	5.082582e+02
680           	5.082591e+02
681           	5.082601e+02
682           	5.082611e+02
683           	5.082621e+02
684           	5.082631e+02
685           	5.082641e+02
686           	5.082651e+02
687           	5.082662e+02
688           	5.082672e+02
689           	5.082683e+02
690           	5.082694e+02
691           	5.082705e+02
692           	5.082716e+02
693           	5.082727e+02
694           	5.082738e+02
695           	5.082749e+02
696           	5.082760e+02
697           	5.082772e+02
698           	5.082783e+02
699           	5.082794e+02
700           	5.082805e+02
701           	5.082816e+02
702           	5.082827e+02
703           	5.082838e+02
704           	5.082849e+02
705           	5.082860e+02
706           	5.082871e+02
707           	5.082882e+02
708           	5.082893e+02
709           	5.082904e+02
710           	5.082915e+02
711           	5.082926e+02
712           	5.082936e+02
713           	5.082947e+02
714           	5.082958e+02
715           	5.082968e+02
716           	5.082979e+02
717           	5.082989e+02
718           	5.082999e+02
719           	5.083009e+02
720           	5.083019e+02
721           	5.083029e+02
722           	5.083039e+02
723           	5.083049e+02
724           	5.083058e+02
725           	5.083068e+02
726           	5.083077e+02
727           	5.083086e+02
728           	5.083095e+02
729           	5.083103e+02
730           	5.083112e+02
731           	5.083120e+02
732           	5.083128e+02
733           	5.083136e+02
734           	5.083144e+02
735           	5.083151e+02
736           	5.083157e+02
737           	5.083165e+02
738           	5.083172e+02
739           	5.083179e+02
740           	5.083185e+02
741           	5.083190e+02
742           	5.083197e+02
743           	5.083203e+02
744           	5.083208e+02
745           	5.083214e+02
746           	5.083219e+02
747           	5.083223e+02
748           	5.083229e+02
749           	5.083233e+02
750           	5.083238e+02
751           	5.083241e+02
752           	5.083246e+02
753           	5.083250e+02
754           	5.083254e+02
755           	5.083257e+02
756           	5.083261e+02
757           	5.083264e+02
758           	5.083268e+02
759           	5.083270e+02
760           	5.083274e+02
761           	5.083276e+02
762           	5.083279e+02
763           	5.083281e+02
764           	5.083284e+02
765           	5.083285e+02
766           	5.083288e+02
767           	5.083289e+02
768           	5.083292e+02
769           	5.083293e+02
770           	5.083295e+02
771           	5.083295e+02
772           	5.083297e+02
773           	5.083298e+02
774           	5.083299e+02
775           	5.083299e+02
776           	5.083301e+02
777           	5.083300e+02
778           	5.083302e+02
779           	5.083301e+02
