# Region      : all 
# Cells       : 651
# Volume      : 1.000000e-06
# Time        	volAverage(T)
498           	6.278091e+02
499           	6.278724e+02
500           	6.279352e+02
501           	6.279976e+02
502           	6.280595e+02
503           	6.281209e+02
504           	6.281819e+02
505           	6.282425e+02
506           	6.283026e+02
507           	6.283623e+02
508           	6.284215e+02
509           	6.284803e+02
510           	6.285387e+02
511           	6.285966e+02
512           	6.286541e+02
513           	6.287112e+02
514           	6.287678e+02
515           	6.288241e+02
516           	6.288799e+02
517           	6.289353e+02
518           	6.289903e+02
519           	6.290449e+02
520           	6.290991e+02
521           	6.291529e+02
522           	6.292063e+02
523           	6.292593e+02
524           	6.293119e+02
525           	6.293642e+02
526           	6.294160e+02
527           	6.294675e+02
528           	6.295186e+02
529           	6.295693e+02
530           	6.296196e+02
531           	6.296696e+02
532           	6.297192e+02
533           	6.297684e+02
534           	6.298173e+02
535           	6.298658e+02
536           	6.299139e+02
537           	6.299617e+02
538           	6.300091e+02
539           	6.300562e+02
540           	6.301030e+02
541           	6.301494e+02
542           	6.301954e+02
543           	6.302412e+02
544           	6.302866e+02
545           	6.303316e+02
546           	6.303763e+02
547           	6.304207e+02
548           	6.304648e+02
549           	6.305085e+02
550           	6.305519e+02
551           	6.305950e+02
552           	6.306378e+02
553           	6.306803e+02
554           	6.307224e+02
555           	6.307642e+02
556           	6.308058e+02
557           	6.308470e+02
558           	6.308879e+02
559           	6.309285e+02
560           	6.309688e+02
561           	6.310089e+02
562           	6.310486e+02
563           	6.310880e+02
564           	6.311272e+02
565           	6.311660e+02
566           	6.312046e+02
567           	6.312429e+02
568           	6.312809e+02
569           	6.313186e+02
570           	6.313560e+02
571           	6.313932e+02
572           	6.314301e+02
573           	6.314667e+02
574           	6.315031e+02
575           	6.315392e+02
576           	6.315750e+02
577           	6.316105e+02
578           	6.316458e+02
579           	6.316809e+02
580           	6.317156e+02
581           	6.317501e+02
582           	6.317844e+02
583           	6.318184e+02
584           	6.318522e+02
585           	6.318857e+02
586           	6.319189e+02
587           	6.319520e+02
588           	6.319847e+02
589           	6.320173e+02
590           	6.320496e+02
591           	6.320816e+02
592           	6.321134e+02
593           	6.321450e+02
594           	6.321764e+02
595           	6.322075e+02
596           	6.322384e+02
597           	6.322690e+02
598           	6.322995e+02
599           	6.323297e+02
600           	6.323597e+02
601           	6.323894e+02
602           	6.324190e+02
603           	6.324483e+02
604           	6.324774e+02
605           	6.325063e+02
606           	6.325350e+02
607           	6.325635e+02
608           	6.325917e+02
609           	6.326198e+02
610           	6.326477e+02
611           	6.326753e+02
612           	6.327027e+02
613           	6.327300e+02
614           	6.327570e+02
615           	6.327838e+02
616           	6.328105e+02
617           	6.328369e+02
