# Region type : patch heater_to_fins
# Faces  :    56
# Area   :    1.000000e-04
# Time        	areaAverage(T)
573           	5.632890e+02
574           	5.633004e+02
575           	5.633116e+02
576           	5.633228e+02
577           	5.633339e+02
578           	5.633448e+02
579           	5.633557e+02
580           	5.633664e+02
581           	5.633771e+02
582           	5.633876e+02
583           	5.633980e+02
584           	5.634083e+02
585           	5.634186e+02
586           	5.634287e+02
587           	5.634387e+02
588           	5.634486e+02
589           	5.634585e+02
590           	5.634682e+02
591           	5.634778e+02
592           	5.634874e+02
593           	5.634968e+02
594           	5.635062e+02
595           	5.635155e+02
596           	5.635246e+02
597           	5.635337e+02
598           	5.635427e+02
599           	5.635516e+02
600           	5.635604e+02
601           	5.635692e+02
602           	5.635778e+02
603           	5.635864e+02
604           	5.635949e+02
605           	5.636033e+02
606           	5.636116e+02
607           	5.636198e+02
608           	5.636280e+02
609           	5.636360e+02
610           	5.636440e+02
611           	5.636520e+02
612           	5.636598e+02
613           	5.636675e+02
614           	5.636752e+02
615           	5.636828e+02
616           	5.636904e+02
617           	5.636978e+02
618           	5.637052e+02
619           	5.637125e+02
620           	5.637198e+02
621           	5.637270e+02
622           	5.637341e+02
623           	5.637411e+02
624           	5.637481e+02
625           	5.637550e+02
626           	5.637618e+02
627           	5.637686e+02
628           	5.637753e+02
629           	5.637819e+02
630           	5.637885e+02
631           	5.637950e+02
632           	5.638014e+02
633           	5.638078e+02
634           	5.638141e+02
635           	5.638203e+02
636           	5.638265e+02
637           	5.638327e+02
638           	5.638387e+02
639           	5.638447e+02
640           	5.638507e+02
641           	5.638566e+02
642           	5.638624e+02
643           	5.638682e+02
644           	5.638739e+02
645           	5.638796e+02
646           	5.638852e+02
647           	5.638908e+02
648           	5.638963e+02
649           	5.639017e+02
650           	5.639071e+02
651           	5.639125e+02
652           	5.639178e+02
653           	5.639230e+02
654           	5.639282e+02
655           	5.639333e+02
656           	5.639384e+02
657           	5.639434e+02
658           	5.639484e+02
659           	5.639534e+02
660           	5.639583e+02
661           	5.639631e+02
662           	5.639679e+02
663           	5.639727e+02
664           	5.639774e+02
665           	5.639820e+02
666           	5.639866e+02
667           	5.639912e+02
668           	5.639957e+02
669           	5.640002e+02
670           	5.640046e+02
671           	5.640090e+02
672           	5.640134e+02
673           	5.640177e+02
674           	5.640219e+02
675           	5.640262e+02
676           	5.640304e+02
677           	5.640345e+02
678           	5.640386e+02
679           	5.640427e+02
680           	5.640467e+02
681           	5.640507e+02
682           	5.640546e+02
683           	5.640585e+02
684           	5.640624e+02
685           	5.640662e+02
686           	5.640700e+02
687           	5.640737e+02
688           	5.640775e+02
689           	5.640811e+02
690           	5.640848e+02
691           	5.640884e+02
692           	5.640920e+02
693           	5.640955e+02
694           	5.640990e+02
695           	5.641025e+02
696           	5.641059e+02
697           	5.641093e+02
698           	5.641127e+02
699           	5.641161e+02
700           	5.641194e+02
701           	5.641226e+02
702           	5.641259e+02
703           	5.641291e+02
704           	5.641323e+02
705           	5.641354e+02
706           	5.641385e+02
707           	5.641416e+02
708           	5.641447e+02
709           	5.641477e+02
710           	5.641507e+02
711           	5.641537e+02
712           	5.641566e+02
713           	5.641595e+02
714           	5.641624e+02
715           	5.641653e+02
716           	5.641681e+02
717           	5.641709e+02
718           	5.641737e+02
719           	5.641764e+02
720           	5.641791e+02
721           	5.641818e+02
722           	5.641845e+02
723           	5.641871e+02
724           	5.641897e+02
725           	5.641923e+02
726           	5.641949e+02
727           	5.641974e+02
728           	5.641999e+02
729           	5.642024e+02
730           	5.642049e+02
731           	5.642073e+02
732           	5.642098e+02
733           	5.642122e+02
734           	5.642145e+02
735           	5.642169e+02
736           	5.642192e+02
737           	5.642215e+02
738           	5.642238e+02
739           	5.642260e+02
740           	5.642283e+02
741           	5.642305e+02
742           	5.642327e+02
743           	5.642349e+02
744           	5.642370e+02
745           	5.642391e+02
746           	5.642413e+02
747           	5.642433e+02
