# Region      : all 
# Cells       : 2264
# Volume      : 3.329701e-06
# Time        	volAverage(T)
1023          	6.086637e+02
1024          	6.086645e+02
1025          	6.086653e+02
1026          	6.086661e+02
1027          	6.086669e+02
1028          	6.086677e+02
1029          	6.086685e+02
1030          	6.086693e+02
1031          	6.086701e+02
1032          	6.086708e+02
1033          	6.086716e+02
1034          	6.086724e+02
1035          	6.086731e+02
1036          	6.086739e+02
1037          	6.086746e+02
1038          	6.086754e+02
1039          	6.086761e+02
1040          	6.086768e+02
1041          	6.086775e+02
1042          	6.086782e+02
1043          	6.086789e+02
1044          	6.086797e+02
1045          	6.086803e+02
1046          	6.086810e+02
1047          	6.086817e+02
1048          	6.086824e+02
1049          	6.086831e+02
1050          	6.086838e+02
1051          	6.086844e+02
1052          	6.086851e+02
1053          	6.086857e+02
1054          	6.086864e+02
1055          	6.086870e+02
1056          	6.086877e+02
1057          	6.086883e+02
1058          	6.086889e+02
1059          	6.086895e+02
1060          	6.086902e+02
1061          	6.086908e+02
1062          	6.086914e+02
1063          	6.086920e+02
1064          	6.086926e+02
1065          	6.086932e+02
1066          	6.086938e+02
1067          	6.086944e+02
1068          	6.086950e+02
1069          	6.086955e+02
1070          	6.086961e+02
1071          	6.086967e+02
1072          	6.086972e+02
1073          	6.086978e+02
1074          	6.086983e+02
1075          	6.086989e+02
1076          	6.086994e+02
1077          	6.087000e+02
1078          	6.087005e+02
1079          	6.087011e+02
1080          	6.087016e+02
1081          	6.087021e+02
1082          	6.087026e+02
1083          	6.087032e+02
1084          	6.087037e+02
1085          	6.087042e+02
1086          	6.087047e+02
1087          	6.087052e+02
1088          	6.087057e+02
1089          	6.087062e+02
1090          	6.087067e+02
1091          	6.087071e+02
1092          	6.087076e+02
1093          	6.087081e+02
1094          	6.087086e+02
1095          	6.087090e+02
1096          	6.087095e+02
1097          	6.087100e+02
1098          	6.087104e+02
1099          	6.087109e+02
1100          	6.087113e+02
1101          	6.087118e+02
1102          	6.087122e+02
1103          	6.087127e+02
1104          	6.087131e+02
1105          	6.087136e+02
1106          	6.087140e+02
1107          	6.087144e+02
1108          	6.087148e+02
1109          	6.087153e+02
1110          	6.087157e+02
1111          	6.087161e+02
1112          	6.087165e+02
1113          	6.087169e+02
1114          	6.087173e+02
1115          	6.087177e+02
1116          	6.087181e+02
1117          	6.087185e+02
1118          	6.087189e+02
1119          	6.087193e+02
1120          	6.087197e+02
1121          	6.087201e+02
1122          	6.087204e+02
1123          	6.087208e+02
1124          	6.087212e+02
1125          	6.087216e+02
1126          	6.087219e+02
1127          	6.087223e+02
1128          	6.087227e+02
1129          	6.087230e+02
1130          	6.087234e+02
1131          	6.087237e+02
1132          	6.087241e+02
1133          	6.087244e+02
1134          	6.087248e+02
1135          	6.087251e+02
1136          	6.087255e+02
1137          	6.087258e+02
1138          	6.087261e+02
1139          	6.087265e+02
1140          	6.087268e+02
1141          	6.087271e+02
1142          	6.087275e+02
1143          	6.087278e+02
1144          	6.087281e+02
1145          	6.087284e+02
1146          	6.087287e+02
1147          	6.087291e+02
1148          	6.087294e+02
1149          	6.087297e+02
1150          	6.087300e+02
1151          	6.087303e+02
1152          	6.087306e+02
1153          	6.087309e+02
1154          	6.087312e+02
1155          	6.087315e+02
1156          	6.087318e+02
1157          	6.087320e+02
1158          	6.087323e+02
1159          	6.087326e+02
1160          	6.087329e+02
1161          	6.087332e+02
1162          	6.087335e+02
1163          	6.087337e+02
1164          	6.087340e+02
1165          	6.087343e+02
1166          	6.087345e+02
1167          	6.087348e+02
1168          	6.087351e+02
1169          	6.087353e+02
1170          	6.087356e+02
1171          	6.087359e+02
1172          	6.087361e+02
1173          	6.087364e+02
1174          	6.087366e+02
1175          	6.087369e+02
1176          	6.087371e+02
1177          	6.087374e+02
1178          	6.087376e+02
1179          	6.087379e+02
1180          	6.087381e+02
1181          	6.087383e+02
1182          	6.087386e+02
1183          	6.087388e+02
1184          	6.087391e+02
1185          	6.087393e+02
1186          	6.087395e+02
1187          	6.087397e+02
1188          	6.087400e+02
1189          	6.087402e+02
1190          	6.087404e+02
1191          	6.087406e+02
1192          	6.087409e+02
1193          	6.087411e+02
1194          	6.087413e+02
1195          	6.087415e+02
1196          	6.087417e+02
1197          	6.087419e+02
1198          	6.087421e+02
1199          	6.087423e+02
1200          	6.087426e+02
1201          	6.087428e+02
1202          	6.087430e+02
1203          	6.087432e+02
1204          	6.087434e+02
1205          	6.087436e+02
1206          	6.087438e+02
1207          	6.087440e+02
1208          	6.087441e+02
1209          	6.087443e+02
1210          	6.087445e+02
1211          	6.087447e+02
1212          	6.087449e+02
1213          	6.087451e+02
1214          	6.087453e+02
1215          	6.087455e+02
1216          	6.087456e+02
1217          	6.087458e+02
1218          	6.087460e+02
1219          	6.087462e+02
1220          	6.087464e+02
1221          	6.087465e+02
1222          	6.087467e+02
1223          	6.087469e+02
1224          	6.087470e+02
1225          	6.087472e+02
1226          	6.087474e+02
1227          	6.087475e+02
1228          	6.087477e+02
1229          	6.087479e+02
1230          	6.087480e+02
1231          	6.087482e+02
1232          	6.087484e+02
1233          	6.087485e+02
1234          	6.087487e+02
1235          	6.087488e+02
1236          	6.087490e+02
1237          	6.087491e+02
